"SkuId","Description","ServiceDisplayName","ResourceFamily","ResourceGroup","ServiceRegion","UsageUnitDescription","BaseUnitDescription","BaseUnitConversionFactor","StartUsageAmount","DisaplayQuantity","CurrencyCode","Unit","Nanos","GeoTaxonomy","PricePerUsageUnit"
"6D24-3682-D284","E2 Instance Ram running in Virginia","Compute Engine","Compute","RAM","us-east4","gibibyte hour","byte second","3865470566400","0","1","USD","0","3291990","REGIONAL","0.00329199"
"6D24-6D46-107B","Licensing Fee for SQL Server 2017 Web (RAM cost)","Compute Engine","License","Google","global","gibibyte hour","byte second","3865470566400","0","1","USD","0","0","GLOBAL","0"
"6D70-2607-C5DC","Licensing Fee for SQL Server 2014 Enterprise on VM with 52 VCPU","Compute Engine","License","SQLServer2014Enterprise","global","hour","second","3600","0","1","USD","20","748000000","GLOBAL","20.748"
"6D73-48F0-F0B8","Network Internet Egress from Virginia to Eastern Europe","Compute Engine","Network","PremiumInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"6DF4-31FE-96B3","Network Vpn Inter Region Ingress from Hong Kong to Virginia","Compute Engine","Network","VPNInterregionIngress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","0",,"0"
"6DFD-E635-B15E","Licensing Fee for SQL Server 2014 Enterprise on f1-micro","Compute Engine","License","SQLServer2014Enterprise","global","hour","second","3600","0","1","USD","1","596000000","GLOBAL","1.596"
"6E26-E88D-D2BE","Licensing Fee for Windows Server 2016 Datacenter Edition (RAM cost)","Compute Engine","License","Windows2016","global","gibibyte hour","byte second","3865470566400","0","1","USD","0","0","GLOBAL","0"
"6E2A-DCD9-87ED","N1 Predefined Instance Ram running in Virginia","Compute Engine","Compute","N1Standard","us-east4","gibibyte hour","byte second","3865470566400","0","1","USD","0","4771000","REGIONAL","0.004771"
"6E4C-59D1-830D","Licensing Fee for Windows Server 1709 Datacenter Edition (CPU cost)","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","0","40000000","GLOBAL","0.04"
"6E51-7E23-7711","Licensing Fee for SQL Server 2017 Standard on VM with 78 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","12","831000000","GLOBAL","12.831"
"6E7F-9CA2-D8BD","Licensing Fee for Windows Server 2003 on f1-micro","Compute Engine","License","Windows2003","global","hour","second","3600","0","1","USD","0","20000000","GLOBAL","0.02"
"6E95-5730-D152","Licensing Fee for SQL Server 2012 Standard on g1-small","Compute Engine","License","SQLServer2012Standard","global","hour","second","3600","0","1","USD","0","658000000","GLOBAL","0.658"
"6F12-3586-8B7E","Licensing Fee for SQL Server 2017 Enterprise on VM with 8 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","3","192000000","GLOBAL","3.192"
"6F37-F91E-EDB1","Licensing Fee for SQL Server 2012 Web on VM with 62 VCPU","Compute Engine","License","SQLServer2012Web","global","hour","second","3600","0","1","USD","0","682000000","GLOBAL","0.682"
"6F3F-3382-33BB","Licensing Fee for SQL Server 2014 Enterprise on VM with 42 VCPU","Compute Engine","License","SQLServer2014Enterprise","global","hour","second","3600","0","1","USD","16","758000000","GLOBAL","16.758"
"6F64-2A2A-524E","Licensing Fee for SQL Server 2016 Web on VM with 90 VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","0","990000000","GLOBAL","0.99"
"6F8D-4525-C564","Licensing Fee for SQL Server 2017 Enterprise on VM with 10 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","3","990000000","GLOBAL","3.99"
"6FAF-6D16-874C","Licensing Fee for Windows Server version 1809 Datacenter Edition on f1-micro","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","0","23000000","GLOBAL","0.023"
"6FC5-C410-986C","Licensing Fee for SQL Server 2012 Web on VM with 70 VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","0","770000000","GLOBAL","0.77"
"7058-0E48-CFD3","Licensing Fee for SQL Server 2014 Standard (GPU cost)","Compute Engine","License","SQLServer2014Standard","global","hour","second","3600","0","1","USD","0","0","GLOBAL","0"
"708E-640A-59CA","Licensing Fee for SQL Server 2014 Web on VM with 84 VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","0","924000000","GLOBAL","0.924"
"70D1-ECA4-ED4F","Licensing Fee for SQL Server 2012 Enterprise on VM with 60 VCPU","Compute Engine","License","SQLServer2012Enterprise","global","hour","second","3600","0","1","USD","23","940000000","GLOBAL","23.94"
"71BB-246C-1EBF","Licensing Fee for SQL Server 2014 Enterprise on VM with 10 VCPU","Compute Engine","License","SQLServer2014Enterprise","global","hour","second","3600","0","1","USD","3","990000000","GLOBAL","3.99"
"71C7-708A-06E6","Licensing Fee for SQL Server 2012 Standard on VM with 74 VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","12","173000000","GLOBAL","12.173"
"71DC-3193-02D9","NAT Gateway: Data processing charge in Northern Virginia","Compute Engine","Network","NAT","us-east4","gibibyte","byte","1073741824","0","1","USD","0","45000000","REGIONAL","0.045"
"722E-7B04-64EE","Licensing Fee for SQL Server 2016 Web on VM with 50 VCPU","Compute Engine","License","SQLServer2016Web","global","hour","second","3600","0","1","USD","0","550000000","GLOBAL","0.55"
"7236-5DAA-ACBA","Licensing Fee for SQL Server 2016 Enterprise on VM with 64 VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","25","536000000","GLOBAL","25.536"
"72D3-7B7D-A464","Licensing Fee for SQL Server 2014 Enterprise on VM with 66 VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","26","334000000","GLOBAL","26.334"
"72DB-E5EA-C215","Licensing Fee for SQL Server 2016 Enterprise on VM with 36 VCPU","Compute Engine","License","SQLServer2016Enterprise","global","hour","second","3600","0","1","USD","14","364000000","GLOBAL","14.364"
"7306-3B18-352B","Licensing Fee for Windows Server version 1809 Datacenter Edition (GPU cost)","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","0","0","GLOBAL","0"
"733C-A938-1EA4","Licensing Fee for SQL Server 2012 Standard (RAM cost)","Compute Engine","License","SQLServer2012Standard","global","gibibyte hour","byte second","3865470566400","0","1","USD","0","0","GLOBAL","0"
"74C4-C68E-1B3C","Network Vpn Inter Region Egress from Virginia to Frankfurt","Compute Engine","Network","VPNInterregionEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","80000000",,"0.08"
"74D7-CA0F-DDBE","Licensing Fee for SQL Server 2016 Enterprise on VM with 94 VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","37","506000000","GLOBAL","37.506"
"759C-A8DE-B14F","Storage Image in Virginia","Compute Engine","Storage","StorageImage","us-east4","gibibyte month","byte second","2783138807808000","0","1","USD","0","55000000","REGIONAL","0.055"
"75B0-B95E-76A8","SSD backed PD Capacity in Virginia","Compute Engine","Storage","SSD","us-east4","gibibyte month","byte second","2783138807808000","0","1","USD","0","187000000","REGIONAL","0.187"
"75CB-6E8B-603B","Licensing Fee for SQL Server 2016 Standard on f1-micro","Compute Engine","License","SQLServer2016Standard","global","hour","second","3600","0","1","USD","0","658000000","GLOBAL","0.658"
"75DA-98BE-680B","Licensing Fee for SQL Server 2012 Standard on VM with 12 VCPU","Compute Engine","License","SQLServer2012Standard","global","hour","second","3600","0","1","USD","1","974000000","GLOBAL","1.974"
"75ED-4FBA-D56D","Network Inter Region Egress from Virginia to Hong Kong","Compute Engine","Network","InterregionEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","80000000",,"0.08"
"7687-D946-B1BF","Licensing Fee for SQL Server 2017 Enterprise (GPU cost)","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","0","0","GLOBAL","0"
"7690-88E4-6F1F","Licensing Fee for SQL Server 2017 Enterprise on VM with 68 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","27","132000000","GLOBAL","27.132"
"76D5-72DE-C996","Network Inter Region Ingress from APAC to Virginia","Compute Engine","Network","InterregionIngress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","0",,"0"
"783D-5B18-EF23","Licensing Fee for SQL Server 2014 Enterprise on VM with 48 VCPU","Compute Engine","License","SQLServer2014Enterprise","global","hour","second","3600","0","1","USD","19","152000000","GLOBAL","19.152"
"7855-379C-BD9D","Network Vpn Inter Region Ingress from Netherlands to Virginia","Compute Engine","Network","VPNInterregionIngress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","0",,"0"
"78BF-B760-2F1D","Licensing Fee for SQL Server 2017 Enterprise on VM with 84 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","33","516000000","GLOBAL","33.516"
"78EB-26D3-FECF","Licensing Fee for SQL Server 2014 Standard on VM with 74 VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","12","173000000","GLOBAL","12.173"
"7928-0E74-025C","Licensing Fee for Windows Server 2016 Nano (CPU cost)","Compute Engine","License","Windows2016","global","hour","second","3600","0","1","USD","0","46000000","GLOBAL","0.046"
"7966-B62C-E4F6","Licensing Fee for SQL Server 2012 Enterprise on VM with 12 VCPU","Compute Engine","License","SQLServer2012Enterprise","global","hour","second","3600","0","1","USD","4","788000000","GLOBAL","4.788"
"79DC-2DDA-0B43","Licensing Fee for SQL Server 2016 Enterprise on VM with 54 VCPU","Compute Engine","License","SQLServer2016Enterprise","global","hour","second","3600","0","1","USD","21","546000000","GLOBAL","21.546"
"7A03-D416-C35D","Licensing Fee for SQL Server 2014 Standard on VM with 18 VCPU","Compute Engine","License","SQLServer2014Standard","global","hour","second","3600","0","1","USD","2","961000000","GLOBAL","2.961"
"7A68-376F-363F","Licensing Fee for SQL Server 2016 Web on VM with 86 VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","0","946000000","GLOBAL","0.946"
"7A7A-B0B9-A280","Licensing Fee for SQL Server 2012 Web on VM with 14 VCPU","Compute Engine","License","SQLServer2012Web","global","hour","second","3600","0","1","USD","0","154000000","GLOBAL","0.154"
"7A7D-92AB-EE0D","Licensing Fee for SQL Server 2012 Web on VM with 76 VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","0","836000000","GLOBAL","0.836"
"7A7E-8F12-3B13","Network Vpn Inter Region Egress from Virginia to Warsaw","Compute Engine","Network","VPNInterregionEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","80000000",,"0.08"
"7A8B-611E-3B6F","Licensing Fee for SQL Server 2016 Standard on VM with 88 VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","14","476000000","GLOBAL","14.475999999999999"
"7AE4-6A76-B8AE","Licensing Fee for Windows Server 2012 BYOL on f1-micro","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","0","0","GLOBAL","0"
"7AED-F43F-3011","Licensing Fee for SQL Server 2016 Standard on VM with 1 to 4 VCPU","Compute Engine","License","SQLServer2016Standard","global","hour","second","3600","0","1","USD","0","658000000","GLOBAL","0.658"
"7AEF-6A16-29D9","Licensing Fee for Windows Server version 1809 Datacenter Edition on g1-small","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","0","23000000","GLOBAL","0.023"
"7AF0-BAD5-5DED","Network Vpn Internet Egress from Virginia to Eastern Europe","Compute Engine","Network","VPNInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"7B40-1249-B8A1","Licensing Fee for SQL Server 2017 Enterprise on VM with 58 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","23","142000000","GLOBAL","23.142"
"7B84-1705-68E2","Nvidia Tesla P4 GPU running in Virginia","Compute Engine","Compute","GPU","us-east4","hour","second","3600","0","1","USD","0","600000000","REGIONAL","0.6"
"7C33-7F2B-266A","Network Inter Region Ingress from EMEA to Virginia","Compute Engine","Network","InterregionIngress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","0",,"0"
"7C60-CE8B-9FEC","Licensing Fee for SQL Server 2012 Enterprise on VM with 86 VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","34","314000000","GLOBAL","34.314"
"7CA4-5A45-998D","Licensing Fee for SQL Server 2012 Enterprise on VM with 36 VCPU","Compute Engine","License","SQLServer2012Enterprise","global","hour","second","3600","0","1","USD","14","364000000","GLOBAL","14.364"
"7CAD-7753-B70F","Licensing Fee for SQL Server 2014 Web on VM with 52 VCPU","Compute Engine","License","SQLServer2014Web","global","hour","second","3600","0","1","USD","0","572000000","GLOBAL","0.572"
"7D0E-62E4-36E6","Licensing Fee for SQL Server 2017 Standard on g1-small","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","0","658000000","GLOBAL","0.658"
"7D3D-03D2-A977","Extreme PD IOPS in Virginia","Compute Engine","Storage","SSD","us-east4","month","second","2592000","0","1","USD","0","72000000","REGIONAL","0.072"
"7D4F-A9BC-734D","Licensing Fee for Windows 10 Enterprise BYOL on g1-small","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","0","0","GLOBAL","0"
"7D52-6D58-14FF","Balanced PD Capacity in Virginia","Compute Engine","Storage","SSD","us-east4","gibibyte month","byte second","2783138807808000","0","1","USD","0","110000000","REGIONAL","0.11"
"7D89-7CCE-8B13","Licensing Fee for SQL Server 2016 Enterprise on VM with 80 VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","31","920000000","GLOBAL","31.92"
"7DA1-B3DC-327B","Licensing Fee for SQL Server 2014 Standard on VM with 24 VCPU","Compute Engine","License","SQLServer2014Standard","global","hour","second","3600","0","1","USD","3","948000000","GLOBAL","3.948"
"7DD6-2AC3-DF47","Licensing Fee for Click to Deploy Microsoft Windows Active Directory (GPU cost)","Compute Engine","License","WindowsActiveDirectory","global","hour","second","3600","0","1","USD","0","0","GLOBAL","0"
"7DFD-1E96-68A0","Licensing Fee for SQL Server 2017 Web on VM with 74 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","0","814000000","GLOBAL","0.814"
"7E15-F0C5-9996","Licensing Fee for SQL Server 2017 Standard on VM with 26 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","4","277000000","GLOBAL","4.277"
"7E26-62A9-3E65","Licensing Fee for SQL Server 2016 Web on VM with 16 VCPU","Compute Engine","License","SQLServer2016Web","global","hour","second","3600","0","1","USD","0","176000000","GLOBAL","0.176"
"7EC7-C10D-EF81","Licensing Fee for SQL Server 2012 Web on VM with 28 VCPU","Compute Engine","License","SQLServer2012Web","global","hour","second","3600","0","1","USD","0","308000000","GLOBAL","0.308"
"7EDC-1F22-092E","Licensing Fee for SQL Server 2016 Web on f1-micro","Compute Engine","License","SQLServer2016Web","global","hour","second","3600","0","1","USD","0","44000000","GLOBAL","0.044"
"7FED-9AF9-9838","Licensing Fee for SQL Server 2012 Enterprise on VM with 40 VCPU","Compute Engine","License","SQLServer2012Enterprise","global","hour","second","3600","0","1","USD","15","960000000","GLOBAL","15.96"
"8007-C6CA-A0A8","Licensing Fee for SQL Server 2017 Web on VM with 44 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","0","484000000","GLOBAL","0.484"
"801B-C16C-431B","Licensing Fee for SQL Server 2012 Standard on VM with 52 VCPU","Compute Engine","License","SQLServer2012Standard","global","hour","second","3600","0","1","USD","8","554000000","GLOBAL","8.554"
"801F-6DA6-687D","Licensing Fee for SQL Server 2014 Standard on VM with 10 VCPU","Compute Engine","License","SQLServer2014Standard","global","hour","second","3600","0","1","USD","1","645000000","GLOBAL","1.645"
